hhid,latitude,longitude,GAEZ_57class1
7743,11.47212,37.183704,9
7744,11.471794,37.183712,9
7745,11.472113,37.18402,9
7746,11.471656,37.183681,9
7747,11.472627,37.185531,9
7748,11.472189,37.185359,9
7749,11.472223,37.185347,9
7750,11.472229,37.185368,9
7751,11.472319,37.185629,9
7752,11.471487,37.185913,9
7753,11.472441,37.183859,9
7754,11.471891,37.183839,9
7755,11.469856,37.183256,9
7756,11.470442,37.183922,9
7757,11.470549,37.183916,9
7758,11.470365,37.184796,9
7759,11.470437,37.184852,9
7760,11.470712,37.184717,9
7761,11.470707,37.184834,9
7762,11.47111,37.18655,9
7763,11.471172,37.18498,9
7764,11.471203,37.184745,9
7765,11.47116,37.18484,9
7766,11.471037,37.184599,9
7767,11.470417,37.185391,9
7768,11.469706,37.185329,9
7769,11.469854,37.185044,9
7770,11.469551,37.184986,9
7771,11.469782,37.184064,9
7772,11.46894,37.185264,9
7773,11.469122,37.185229,9
7774,11.468948,37.186475,9
7775,11.468989,37.186452,9
7776,11.469373,37.187885,9
7777,11.471824,37.184815,9
7778,11.470992,37.185453,9
7779,11.471043,37.185277,9
7780,11.470032,37.186488,9
7781,11.468953,37.184756,9
7782,11.46899,37.184649,9
7783,11.46897,37.18522,9
7784,11.469044,37.185579,9
7785,11.469274,37.18641,9
7786,11.469187,37.1868,9
7787,11.469533,37.186904,9
7788,11.468499,37.187465,9
7789,11.468453,37.186733,9
7790,11.468319,37.186482,9
7791,11.468207,37.186523,9
7792,11.470064,37.188723,9
7793,11.469184,37.189028,9
7794,11.469317,37.188915,9
7795,11.469012,37.188056,9
7796,11.468806,37.187974,9
7797,11.468937,37.18807,9
7798,11.468247,37.186636,9
7799,11.467167,37.184159,9
7800,11.467107,37.184182,9
7801,11.466855,37.184969,9
7802,11.467534,37.187281,9
7803,11.467818,37.187046,9
7804,11.468236,37.186917,9
7805,11.468294,37.187091,9
7806,11.468438,37.186334,9
7807,11.470375,37.188696,9
7808,11.469656,37.18856,9
7809,11.468985,37.188783,9
7810,11.471041,37.184209,9
7811,11.470916,37.18416,9
7812,11.469869,37.184978,9
7813,11.469869,37.184991,9
7814,11.469357,37.187911,9
7815,11.481574,37.132301,9
7816,11.481121,37.132463,9
7817,11.481055,37.132325,9
7818,11.480806,37.132686,9
7819,11.480396,37.13256,9
7820,11.480552,37.131647,9
7821,11.479405,37.131915,9
7822,11.47941,37.131982,9
7823,11.479199,37.13198,9
7824,11.480104,37.132482,9
7825,11.479675,37.132723,9
7826,11.479346,37.133011,9
7827,11.47907,37.133453,9
7828,11.479073,37.133537,9
7829,11.478791,37.133469,9
7830,11.478077,37.133723,9
7831,11.477951,37.133851,9
7832,11.477532,37.133032,9
7833,11.477504,37.132939,9
7834,11.477414,37.132971,9
7835,11.477163,37.132786,9
7836,11.473558,37.123669,9
7837,11.473371,37.123492,9
7838,11.481551,37.129365,9
7839,11.480679,37.131695,9
7840,11.478273,37.13446,9
7841,11.478015,37.135344,9
7842,11.477961,37.135374,9
7843,11.478166,37.135343,9
7844,11.476739,37.134976,9
7845,11.476664,37.134861,9
7846,11.478124,37.133644,9
7847,11.477601,37.133371,9
7848,11.477659,37.133606,9
7849,11.477311,37.132967,9
7850,11.476343,37.134466,9
7851,11.476427,37.134462,9
7852,11.477358,37.134546,9
7853,11.47742,37.133183,9
7854,11.477238,37.133211,9
7855,11.475897,37.133252,9
7856,11.467954,37.116679,9
7857,11.467905,37.11675,9
7858,11.467037,37.116999,9
7859,11.467099,37.116869,9
7860,11.468689,37.115577,9
7861,11.468173,37.114484,9
7862,11.468071,37.114555,9
7863,11.467979,37.114469,9
7864,11.467658,37.113128,9
7865,11.467585,37.112959,9
7866,11.468363,37.118489,9
7867,11.468287,37.118351,9
7868,11.466788,37.11366,9
7869,11.466994,37.1114,9
7870,11.467005,37.111547,9
7871,11.466848,37.111295,9
7872,11.4643,37.111597,9
7873,11.464199,37.11164,9
7874,11.464244,37.111651,9
7875,11.463304,37.111749,9
7876,11.464936,37.108411,9
7877,11.464235,37.109812,9
7878,11.464308,37.109954,9
7879,11.46469,37.110103,9
7880,11.464522,37.109945,9
7881,11.465463,37.109734,9
7882,11.465616,37.109649,9
7883,11.465644,37.109677,9
7884,11.465957,37.109178,9
7885,11.465787,37.109109,9
7886,11.465822,37.109121,9
7887,11.466023,37.10851,9
7888,11.465165,37.108164,9
7889,11.465276,37.108194,9
7890,11.465027,37.107376,9
7891,11.465004,37.107534,9
7892,11.465257,37.107545,9
7893,11.465247,37.107593,9
7894,11.462755,37.108466,9
7895,11.463161,37.10867,9
7896,11.463245,37.108683,9
7897,11.463386,37.108597,9
7898,11.463991,37.108693,9
7899,11.464217,37.10885,9
7900,11.464771,37.108531,9
7901,11.464724,37.108354,9
7902,11.464105,37.107687,9
7903,11.464007,37.107636,9
7904,11.463697,37.107763,9
7905,11.46384,37.107295,9
7906,11.464116,37.107305,9
7907,11.46322,37.106932,9
7908,11.462605,37.10726,9
7909,11.463069,37.106862,9
7910,11.463123,37.106792,9
7911,11.463315,37.106756,9
7912,11.463195,37.106755,9
7913,11.462893,37.107455,9
7914,11.462876,37.107101,9
7915,11.462555,37.108294,9
7916,11.462709,37.108261,9
7917,11.462484,37.108074,9
7918,11.464591,37.113252,9
7919,11.448852,37.130929,9
7920,11.448881,37.130945,9
7921,11.4485,37.131697,9
7922,11.448442,37.131848,9
7923,11.448467,37.131831,9
7924,11.448849,37.131656,9
7925,11.448709,37.132118,9
7926,11.447906,37.1324,9
7927,11.448102,37.132223,9
7928,11.448248,37.132616,9
7929,11.448207,37.132055,9
7930,11.44754,37.133097,9
7931,11.447672,37.132941,9
7932,11.4476,37.132952,9
7933,11.44387,37.134795,9
7934,11.443549,37.134491,9
7935,11.443936,37.134489,9
7936,11.443442,37.134694,9
7937,11.44368,37.134789,9
7938,11.443791,37.13498,9
7939,11.444033,37.135649,9
7940,11.444135,37.135562,9
7941,11.444207,37.135408,9
7942,11.444639,37.13567,9
7943,11.444899,37.136104,9
7944,11.445038,37.136212,9
7945,11.444931,37.136284,9
7946,11.444871,37.136354,9
7947,11.444878,37.136171,9
7948,11.444818,37.13623,9
7949,11.444952,37.135983,9
7950,11.445116,37.136019,9
7951,11.445973,37.137735,9
7952,11.446412,37.137409,9
7953,11.4462,37.137073,9
7954,11.446173,37.136257,9
7955,11.446235,37.13638,9
7956,11.44572,37.135711,9
7957,11.44547,37.135677,9
7958,11.445624,37.135683,9
7959,11.445453,37.135328,9
7960,11.445837,37.134925,9
7961,11.446011,37.13482,9
7962,11.445939,37.134864,9
7963,11.446039,37.134812,9
7964,11.445434,37.134789,9
7965,11.445473,37.134663,9
7966,11.445502,37.134374,9
7967,11.445574,37.134349,9
7968,11.445482,37.134308,9
7969,11.44544,37.134033,9
7970,11.445138,37.134057,9
7971,11.444963,37.133998,9
7972,11.444946,37.133765,9
7973,11.445147,37.133428,9
7974,11.445167,37.13344,9
7975,11.445618,37.134303,9
7976,11.445105,37.133361,9
7977,11.445687,37.132863,9
7978,11.445738,37.132947,9
7979,11.445973,37.132394,9
7980,11.445826,37.132537,9
7981,11.445781,37.132465,9
7982,11.44538,37.132821,9
7983,11.445154,37.133317,9
7984,11.446242,37.132935,9
7985,11.446478,37.133255,9
7986,11.446502,37.133244,9
7987,11.446513,37.133087,9
7988,11.446786,37.132357,9
7989,11.447184,37.132964,9
7990,11.447278,37.133054,9
7991,11.447365,37.132944,9
7992,11.447181,37.132845,9
7993,11.446666,37.133952,9
7994,11.441618,37.132912,9
7995,11.441818,37.132821,9
7996,11.441898,37.132792,9
7997,11.441992,37.132786,9
7998,11.442187,37.132692,9
7999,11.441825,37.13306,9
8000,11.441942,37.133473,9
8001,11.441691,37.133645,9
8002,11.441637,37.133701,9
8003,11.441774,37.134098,9
8004,11.442293,37.13416,9
8005,11.442391,37.134562,9
8006,11.442081,37.134938,9
8007,11.442342,37.135117,9
8008,11.442413,37.135372,9
8009,11.44311,37.132507,9
8010,11.443427,37.132346,9
8011,11.443777,37.132428,9
8012,11.44403,37.132752,9
8013,11.443333,37.132676,9
8014,11.445689,37.133401,9
8015,11.446355,37.133629,9
8016,11.44669,37.133927,9
8017,11.446919,37.133944,9
8018,11.447193,37.133873,9
8019,11.446957,37.134369,9
8020,11.446873,37.134227,9
8021,11.447062,37.134661,9
8022,11.446928,37.134157,9
8023,11.446828,37.134782,9
8024,11.441991,37.135778,9
8025,11.441983,37.135806,9
8026,11.442135,37.135601,9
8027,11.442127,37.135862,9
8028,11.442327,37.135673,9
8029,11.442361,37.136124,9
8030,11.442258,37.136043,9
8031,11.442187,37.136065,9
8032,11.442658,37.135811,9
8033,11.442523,37.135933,9
8034,11.442801,37.135911,9
8035,11.442956,37.135756,9
8036,11.443026,37.135698,9
8037,11.443062,37.135815,9
8038,11.443078,37.135776,9
8039,11.441922,37.13472,9
8040,11.442625,37.136755,9
8041,11.442604,37.136602,9
8042,11.442482,37.136332,9
8043,11.442375,37.136319,9
8044,11.442517,37.136599,9
8045,11.442847,37.137284,9
8046,11.443029,37.137197,9
8047,11.442945,37.137271,9
8048,11.442881,37.137922,9
8049,11.44226,37.137976,9
8050,11.443273,37.138352,9
8051,11.443994,37.136896,9
8052,11.444123,37.137028,9
8053,11.44389,37.136795,9
8054,11.443768,37.136281,9
8055,11.443161,37.136428,9
8056,11.443095,37.136524,9
8057,11.426705,37.055444,9
8058,11.426251,37.055745,9
8059,11.426021,37.055587,9
8060,11.425718,37.055573,9
8061,11.425943,37.056506,9
8062,11.42622,37.057383,9
8063,11.426254,37.057432,9
8064,11.425882,37.057837,9
8065,11.425813,37.05767,9
8066,11.425788,37.057713,9
8067,11.425395,37.058237,9
8068,11.425781,37.058823,9
8069,11.425869,37.058785,9
8070,11.427938,37.05897,9
8071,11.427744,37.059803,9
8072,11.427682,37.060025,9
8073,11.427592,37.059789,9
8074,11.428541,37.060323,9
8075,11.428641,37.060422,9
8076,11.428823,37.059911,9
8077,11.428864,37.060109,9
8078,11.428864,37.060129,9
8079,11.428848,37.060197,9
8080,11.429016,37.060334,9
8081,11.42908,37.060404,9
8082,11.429642,37.060139,9
8083,11.429649,37.060106,9
8084,11.42974,37.060097,9
8085,11.429452,37.0602,9
8086,11.429448,37.060305,9
8087,11.429381,37.061205,9
8088,11.429248,37.0611,9
8089,11.42927,37.061127,9
8090,11.429056,37.061282,9
8091,11.429086,37.0614,9
8092,11.429111,37.061335,9
8093,11.428587,37.061805,9
8094,11.428599,37.061771,9
8095,11.428663,37.061933,9
8096,11.428643,37.061892,9
8097,11.428733,37.061909,9
8098,11.428758,37.062517,9
8099,11.428689,37.062406,9
8100,11.428633,37.062891,9
8101,11.427764,37.062613,9
8102,11.42775,37.062688,9
8103,11.427854,37.06259,9
8104,11.427639,37.06278,9
8105,11.427798,37.063059,9
8106,11.427806,37.06311,9
8107,11.427677,37.063181,9
8108,11.428552,37.064273,9
8109,11.428981,37.06458,9
8110,11.427184,37.064814,9
8111,11.427184,37.065192,9
8112,11.427241,37.065929,9
8113,11.427235,37.065964,9
8114,11.430719,37.064569,9
8115,11.430545,37.064647,9
8116,11.422398,37.066521,9
8117,11.422178,37.066369,9
8118,11.422193,37.06637,9
8119,11.422009,37.066138,9
8120,11.422005,37.066142,9
8121,11.421489,37.065895,9
8122,11.42124,37.0655,9
8123,11.42108,37.065496,9
8124,11.420626,37.065312,9
8125,11.420604,37.065414,9
8126,11.420907,37.064801,9
8127,11.421301,37.064965,9
8128,11.421555,37.064734,9
8129,11.421743,37.065142,9
8130,11.421923,37.065193,9
8131,11.421776,37.065082,9
8132,11.42227,37.06527,9
8133,11.422491,37.065084,9
8134,11.422622,37.065029,9
8135,11.422441,37.065095,9
8136,11.421105,37.064557,9
8137,11.420217,37.064511,9
8138,11.420452,37.064466,9
8139,11.419834,37.064065,9
8140,11.419815,37.063924,9
8141,11.419878,37.063476,9
8142,11.419842,37.063648,9
8143,11.419201,37.063546,9
8144,11.418302,37.061992,9
8145,11.419021,37.06305,9
8146,11.418726,37.062812,9
8147,11.418767,37.062834,9
8148,11.418486,37.062246,9
8149,11.419397,37.063207,9
8150,11.418315,37.061918,9
8151,11.418072,37.061517,9
8152,11.418009,37.061032,9
8153,11.417613,37.060725,9
8154,11.417608,37.060765,9
8155,11.417082,37.060818,9
8156,11.416685,37.060694,9
8157,11.416115,37.060962,9
8158,11.416145,37.060827,9
8159,11.415582,37.060885,9
8160,11.41516,37.060835,9
8161,11.415236,37.061095,9
8162,11.41525,37.060888,9
8163,11.414641,37.06115,9
8164,11.414047,37.061564,9
8165,11.414096,37.061745,9
8166,11.413663,37.061665,9
8167,11.413879,37.062118,9
8168,11.413582,37.062732,9
8169,11.413726,37.062884,9
8170,11.414039,37.063581,9
8171,11.413497,37.06321,9
8172,11.413739,37.06389,9
8173,11.413654,37.063887,9
8174,11.414248,37.06476,9
8175,11.413899,37.064851,9
8176,11.414601,37.065282,9
8177,11.414625,37.065317,9
8178,11.415451,37.066176,9
8179,11.416607,37.066559,9
8180,11.416606,37.066554,9
8181,11.416748,37.066596,9
8182,11.417496,37.068452,9
8183,11.417541,37.066589,9
8184,11.418507,37.066075,9
8185,11.419084,37.065384,9
8186,11.419158,37.065532,9
8187,11.423648,37.056024,9
8188,11.42356,37.055939,9
8189,11.423613,37.055953,9
8190,11.423353,37.056666,9
8191,11.423362,37.056643,9
8192,11.423398,37.057363,9
8193,11.423391,37.057248,9
8194,11.423505,37.057197,9
8195,11.423466,37.057304,9
8196,11.382411,37.06409,9
8197,11.382243,37.064443,9
8198,11.382155,37.064454,9
8199,11.382233,37.064615,9
8200,11.381995,37.064973,9
8201,11.381839,37.065235,9
8202,11.381807,37.065307,9
8203,11.38172,37.06546,9
8204,11.38168,37.065497,9
8205,11.381931,37.06671,9
8206,11.382045,37.066763,9
8207,11.382875,37.064061,9
8208,11.382975,37.064123,9
8209,11.383004,37.064254,9
8210,11.383009,37.06453,9
8211,11.383195,37.064744,9
8212,11.383241,37.064946,9
8213,11.383282,37.065084,9
8214,11.383357,37.065028,9
8215,11.383468,37.06445,9
8216,11.383449,37.064861,9
8217,11.383436,37.064846,9
8218,11.383697,37.064683,9
8219,11.383623,37.064668,9
8220,11.383805,37.064918,9
8221,11.383831,37.065111,9
8222,11.383662,37.065239,9
8223,11.383845,37.065278,9
8224,11.383946,37.065408,9
8225,11.383683,37.06561,9
8226,11.383642,37.06568,9
8227,11.383593,37.065588,9
8228,11.383724,37.065489,9
8229,11.383665,37.065359,9
8230,11.384171,37.065198,9
8231,11.38421,37.065258,9
8232,11.384138,37.065354,9
8233,11.384185,37.065586,9
8234,11.384334,37.065706,9
8235,11.384416,37.06547,9
8236,11.384064,37.065607,9
8237,11.384612,37.065579,9
8238,11.384152,37.065809,9
8239,11.384056,37.065923,9
8240,11.384561,37.065866,9
8241,11.384751,37.065891,9
8242,11.384798,37.065998,9
8243,11.38469,37.066114,9
8244,11.384602,37.066223,9
8245,11.384541,37.066324,9
8246,11.38456,37.066484,9
8247,11.384814,37.066186,9
8248,11.384825,37.066126,9
8249,11.384885,37.066073,9
8250,11.385114,37.066019,9
8251,11.384687,37.066115,9
8252,11.385098,37.066325,9
8253,11.385052,37.066338,9
8254,11.385388,37.066492,9
8255,11.385262,37.06649,9
8256,11.385465,37.066577,9
8257,11.385432,37.066618,9
8258,11.385429,37.066476,9
8259,11.385411,37.066718,9
8260,11.385322,37.066728,9
8261,11.385326,37.066752,9
8262,11.385378,37.066729,9
8263,11.385536,37.066784,9
8264,11.385555,37.066756,9
8265,11.385474,37.067004,9
8266,11.385535,37.067033,9
8267,11.385577,37.067285,9
8268,11.385387,37.067005,9
8269,11.38526,37.06736,9
8270,11.385445,37.067085,9
8271,11.385437,37.067122,9
8272,11.38535,37.067499,9
8273,11.385336,37.067529,9
8274,11.385309,37.067916,9
8275,11.385036,37.067772,9
8276,11.386072,37.067506,9
8277,11.385381,37.067187,9
8278,11.384088,37.067987,9
8279,11.385141,37.068471,9
8280,11.384453,37.067989,9
8281,11.384456,37.068369,9
8282,11.384007,37.067985,9
8283,11.384104,37.068185,9
8284,11.383829,37.068329,9
8285,11.385507,37.065952,9
8286,11.385229,37.066835,9
8287,11.386025,37.066376,9
8288,11.385516,37.066479,9
8289,11.385655,37.066412,9
8290,11.385315,37.067381,9
8291,11.385825,37.067235,9
8292,11.385697,37.067268,9
8293,11.385662,37.067361,9
8294,11.385955,37.067208,9
8295,11.386201,37.067389,9
8296,11.386094,37.067487,9
8297,11.386228,37.067365,9
8298,11.386053,37.067634,9
8299,11.386252,37.067543,9
8300,11.38663,37.067478,9
8301,11.386553,37.067817,9
8302,11.386647,37.068026,9
8303,11.386574,37.068103,9
8304,11.386519,37.068097,9
8305,11.386557,37.068051,9
8306,11.386891,37.068089,9
8307,11.386891,37.068293,9
8308,11.386734,37.06823,9
8309,11.3871,37.068123,9
8310,11.38702,37.068376,9
8311,11.385909,37.067963,9
8312,11.385889,37.068081,9
8313,11.386218,37.068916,9
8314,11.386173,37.068681,9
8315,11.385961,37.069034,9
8316,11.385954,37.068891,9
8317,11.386418,37.068652,9
8318,11.387142,37.068442,9
8319,11.387085,37.068467,9
8320,11.387255,37.068805,9
8321,11.387106,37.068925,9
8322,11.386468,37.069891,9
8323,11.386002,37.069824,9
8324,11.388755,37.069932,9
8325,11.389362,37.071111,9
8326,11.389564,37.070825,9
8327,11.389551,37.070909,9
8328,11.389616,37.070986,9
8329,11.38963,37.071081,9
8330,11.389651,37.071206,9
8331,11.389733,37.071213,9
8332,11.389719,37.0713,9
8333,11.389727,37.071375,9
8334,11.389832,37.071514,9
8335,11.390037,37.071773,9
8336,11.390321,37.072472,9
8337,11.389611,37.072013,9
8338,11.389443,37.071693,9
8339,11.38941,37.07123,9
8340,11.389512,37.072574,9
8341,11.377098,37.094871,9
8342,11.376548,37.095527,9
8343,11.376525,37.095527,9
8344,11.373303,37.097567,9
8345,11.373418,37.09847,9
8346,11.373435,37.098522,9
8347,11.373389,37.098386,9
8348,11.373188,37.098128,9
8349,11.372994,37.098797,9
8350,11.372559,37.09874,9
8351,11.373713,37.100322,9
8352,11.373429,37.100238,9
8353,11.371939,37.098741,9
8354,11.372054,37.098854,9
8355,11.373421,37.099411,9
8356,11.372468,37.100058,9
8357,11.372536,37.100493,9
8358,11.37256,37.100796,9
8359,11.372714,37.101522,9
8360,11.372635,37.101458,9
8361,11.372751,37.101929,9
8362,11.372748,37.101834,9
8363,11.371969,37.101745,9
8364,11.371968,37.102035,9
8365,11.370552,37.099234,9
8366,11.369916,37.100075,9
8367,11.369523,37.100487,9
8368,11.369126,37.101108,9
8369,11.369574,37.10161,9
8370,11.372226,37.101335,9
8371,11.369246,37.101642,9
8372,11.369063,37.101347,9
8373,11.368401,37.102062,9
8374,11.368584,37.102313,9
8375,11.368574,37.102295,9
8376,11.367137,37.103542,9
8377,11.367677,37.104287,9
8378,11.367632,37.104263,9
8379,11.367659,37.10438,9
8380,11.366916,37.105557,9
8381,11.366918,37.105581,9
8382,11.36652,37.105537,9
8383,11.366116,37.106563,9
8384,11.366442,37.106567,9
8385,11.369761,37.102773,9
8386,11.369845,37.102691,9
8387,11.370108,37.102965,9
8388,11.37028,37.103043,9
8389,11.370539,37.103084,9
8390,11.372071,37.103177,9
8391,11.371162,37.103779,9
8392,11.371192,37.10379,9
8393,11.37056,37.105321,9
8394,11.370544,37.105457,9
8395,11.370549,37.105593,9
8396,11.370522,37.105616,9
8397,11.368793,37.103951,9
8398,11.368702,37.10556,9
8399,11.368593,37.105698,9
8400,11.369175,37.106187,9
8401,11.369175,37.106161,9
8402,11.369212,37.106146,9
8403,11.3692,37.106166,9
8404,11.368812,37.106825,9
8405,11.369895,37.108011,9
8406,11.370274,37.107576,9
8407,11.370289,37.107825,9
8408,11.370373,37.107629,9
8409,11.370545,37.108095,9
8410,11.370546,37.107967,9
8411,11.370356,37.108143,9
8412,11.370088,37.108086,9
8413,11.369836,37.108677,9
8414,11.368721,37.108947,9
8415,11.368266,37.109013,9
8416,11.368881,37.109022,9
8417,11.368947,37.108904,9
8418,11.369125,37.109265,9
8419,11.369096,37.109261,9
8420,11.368162,37.10812,9
8421,11.365696,37.107441,9
8422,11.365249,37.107317,9
8423,11.366409,37.107025,9
8424,11.367274,37.105551,9
8425,11.365417,37.105918,9
8426,11.36567,37.105896,9
8427,11.368017,37.105761,9
8428,11.36972,37.108985,9
8429,11.37004,37.109054,9
8430,11.370153,37.109242,9
8431,11.370093,37.109291,9
8432,11.370145,37.109373,9
8433,11.370098,37.109013,9
8434,11.3703,37.109088,9
8435,11.371332,37.109243,9
8436,11.371349,37.109211,9
8437,11.371587,37.109132,9
8438,11.371537,37.108752,9
8439,11.371767,37.107957,9
8440,11.372461,37.108033,9
8441,11.372438,37.108035,9
8442,11.371468,37.108268,9
8443,11.370888,37.108135,9
8444,11.37115,37.108298,9
8445,11.371205,37.108395,9
8446,11.371361,37.10851,9
8447,11.371856,37.108415,9
8448,11.371567,37.108749,9
8449,11.371454,37.105506,9
8450,11.371404,37.105209,9
8451,11.371745,37.105207,9
8452,11.372025,37.105142,9
8453,11.372835,37.105117,9
8454,11.3728,37.105337,9
8455,11.373734,37.104665,9
8456,11.374151,37.104492,9
8457,11.374048,37.104863,9
8458,11.374163,37.104631,9
8459,11.376971,37.104347,9
8460,11.377719,37.103943,9
8461,11.377935,37.104069,9
8462,11.378598,37.103913,9
8463,11.378959,37.103892,9
8464,11.378084,37.103131,9
8465,11.377991,37.103383,9
8466,11.378861,37.105706,9
8467,11.378884,37.105749,9
8468,11.378812,37.105273,9
8469,11.377815,37.105809,9
8470,11.377756,37.105697,9
8471,11.377547,37.105361,9
8472,11.377604,37.105815,9
8473,11.377197,37.105237,9
8474,11.377248,37.105194,9
8475,11.377959,37.104221,9
8476,11.378276,37.10388,9
8477,11.3774,37.106062,9
8478,11.377193,37.106711,9
8479,11.377114,37.10649,9
8480,11.376895,37.105189,9
8481,11.376443,37.106243,9
8482,11.376401,37.106258,9
8483,11.376201,37.106278,9
8484,11.376202,37.106686,9
8485,11.376008,37.10636,9
8486,11.375708,37.106267,9
8487,11.375732,37.106727,9
8488,11.375095,37.106651,9
8489,11.37508,37.106665,9
8490,11.374448,37.106068,9
8491,11.374498,37.105989,9
8492,11.375608,37.105528,9
8493,11.373741,37.106644,9
8494,11.373876,37.106731,9
8495,11.373911,37.10668,9
8496,11.373856,37.106605,9
8497,11.368894,37.108368,9
8498,11.394886,37.222231,9
8499,11.391009,37.226735,9
8500,11.390907,37.22634,9
8501,11.390506,37.226352,9
8502,11.390496,37.226388,9
8503,11.390563,37.226924,9
8504,11.39024,37.226324,9
8505,11.390232,37.226312,9
8506,11.389759,37.226548,9
8507,11.389702,37.226656,9
8508,11.389288,37.22632,9
8509,11.389294,37.22629,9
8510,11.389298,37.226312,9
8511,11.388979,37.226243,9
8512,11.388495,37.226405,9
8513,11.38845,37.226486,9
8514,11.389665,37.21952,9
8515,11.389614,37.219518,9
8516,11.389608,37.219174,9
8517,11.388827,37.218891,9
8518,11.388708,37.218711,9
8519,11.388729,37.218684,9
8520,11.388721,37.218713,9
8521,11.38858,37.218975,9
8522,11.388443,37.218986,9
8523,11.387817,37.219236,9
8524,11.387928,37.218732,9
8525,11.388001,37.218743,9
8526,11.387998,37.218758,9
8527,11.387638,37.217495,9
8528,11.387624,37.217272,9
8529,11.390617,37.216339,9
8530,11.390241,37.216585,9
8531,11.390109,37.21665,9
8532,11.388097,37.217162,9
8533,11.388201,37.2173,9
8534,11.388097,37.217272,9
8535,11.387968,37.217233,9
8536,11.387455,37.21729,9
8537,11.386528,37.217814,9
8538,11.387034,37.215794,9
8539,11.386994,37.215856,9
8540,11.388741,37.220208,9
8541,11.388904,37.220308,9
8542,11.388815,37.220253,9
8543,11.388215,37.220552,9
8544,11.390168,37.224964,9
8545,11.389932,37.225157,9
8546,11.389975,37.225264,9
8547,11.39014,37.225509,9
8548,11.39015,37.225299,9
8549,11.390141,37.225284,9
8550,11.389393,37.225063,9
8551,11.389312,37.224795,9
8552,11.389384,37.224808,9
8553,11.389296,37.224811,9
8554,11.389328,37.224791,9
8555,11.38886,37.22468,9
8556,11.388544,37.224585,9
8557,11.388571,37.22484,9
8558,11.388626,37.224828,9
8559,11.390528,37.225455,9
8560,11.390474,37.225502,9
8561,11.390406,37.225547,9
8562,11.38995,37.225945,9
8563,11.389962,37.226008,9
8564,11.38991,37.225902,9
8565,11.389674,37.226133,9
8566,11.389791,37.226112,9
8567,11.389517,37.227115,9
8568,11.388746,37.225181,9
8569,11.388658,37.224994,9
8570,11.382771,37.22441,9
8571,11.38296,37.22449,9
8572,11.383078,37.224425,9
8573,11.389819,37.221948,9
8574,11.389536,37.222374,9
8575,11.389591,37.222433,9
8576,11.388834,37.222603,9
8577,11.382,37.224184,9
8578,11.381862,37.224008,9
8579,11.376391,37.22621,10
8580,11.376331,37.226179,10
8581,11.376139,37.226567,10
8582,11.376103,37.22661,10
8583,11.376248,37.226573,10
8584,11.376172,37.226496,10
8585,11.376161,37.226735,10
8586,11.375366,37.226533,10
8587,11.375381,37.226526,10
8588,11.374022,37.226459,10
8589,11.382664,37.224554,9
8590,11.382547,37.224598,9
8591,11.373735,37.22767,10
8592,11.373688,37.227658,10
8593,11.373182,37.228225,10
8594,11.3732,37.228153,10
8595,11.383942,37.223856,9
8596,11.376533,37.226649,10
8597,11.376031,37.22683,10
8598,11.375843,37.226556,10
8599,11.375405,37.227832,10
8600,11.375357,37.227791,10
8601,11.375897,37.228803,10
8602,11.37546,37.228955,10
8603,11.375004,37.228836,10
8604,11.375009,37.228125,10
8605,11.375123,37.228125,10
8606,11.3751,37.228134,10
8607,11.383275,37.224811,9
8608,11.379931,37.225861,10
8609,11.37722,37.22682,10
8610,11.377228,37.22685,10
8611,11.377138,37.226888,10
8612,11.37721,37.226778,10
8613,11.37734,37.22698,10
8614,11.376382,37.22802,10
8615,11.375937,37.227687,10
8616,11.374296,37.227436,10
8617,11.374285,37.227724,10
8618,11.3743,37.227635,10
8619,11.375388,37.227068,10
8620,11.373981,37.227503,10
8621,11.375205,37.227549,10
8622,11.37346,37.22722,10
8623,11.373596,37.227154,10
8624,11.373941,37.228561,10
8625,11.374985,37.226563,10
8626,11.375142,37.226227,10
8627,11.375117,37.22619,10
8628,11.389848,37.22624,9
8629,11.389827,37.22627,9
8630,11.375313,37.304022,9
8631,11.375223,37.30439,9
8632,11.375396,37.30451,9
8633,11.375418,37.304369,9
8634,11.376312,37.304271,9
8635,11.37645,37.304428,9
8636,11.37642,37.304234,9
8637,11.376647,37.304202,9
8638,11.376658,37.30419,9
8639,11.376952,37.304057,9
8640,11.37669,37.30338,9
8641,11.376909,37.303299,9
8642,11.376981,37.303559,9
8643,11.375847,37.303396,9
8644,11.375937,37.302896,9
8645,11.37569,37.3035,9
8646,11.376515,37.304173,9
8647,11.377162,37.303821,9
8648,11.377903,37.303233,9
8649,11.377629,37.302826,9
8650,11.377736,37.302769,9
8651,11.377867,37.302785,9
8652,11.376994,37.302048,9
8653,11.377385,37.301302,9
8654,11.377445,37.301336,9
8655,11.378042,37.301608,9
8656,11.378442,37.30139,9
8657,11.378453,37.301326,9
8658,11.378408,37.301223,9
8659,11.378332,37.301078,9
8660,11.378376,37.301106,9
8661,11.378172,37.301119,9
8662,11.378448,37.301573,9
8663,11.379162,37.301973,9
8664,11.380522,37.301642,9
8665,11.380549,37.301495,9
8666,11.380637,37.301113,9
8667,11.381058,37.301993,9
8668,11.381081,37.302144,9
8669,11.380953,37.30249,9
8670,11.37855,37.303668,9
8671,11.378502,37.303979,9
8672,11.376753,37.305545,9
8673,11.376315,37.305983,9
